FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2018-01-01,UA,19977,UA,2072,13930,1393006,30977,ORD,11697,1169706,32467,FLL,1935,2020,45.00,17.00,2037,0009,6.00,2344,0015,31.00,0.00,,0.00,1182.00
2018-01-01,UA,19977,UA,2071,13930,1393006,30977,ORD,11292,1129202,30325,DEN,1345,1342,-3.00,18.00,1400,1511,8.00,1527,1519,-8.00,0.00,,0.00,888.00
2018-01-01,UA,19977,UA,2070,14771,1477104,32457,SFO,12339,1233904,32337,IND,1554,1546,-8.00,27.00,1613,2256,6.00,2305,2302,-3.00,0.00,,0.00,1943.00
2018-01-01,UA,19977,UA,2069,11292,1129202,30325,DEN,14635,1463502,31714,RSW,0755,0805,10.00,27.00,0832,1338,3.00,1329,1341,12.00,0.00,,0.00,1607.00
2018-01-01,UA,19977,UA,2068,12892,1289208,32575,LAX,11298,1129806,30194,DFW,0750,0741,-9.00,16.00,0757,1221,8.00,1308,1229,-39.00,0.00,,0.00,1235.00
2018-01-01,UA,19977,UA,2067,12266,1226603,31453,IAH,15304,1530402,33195,TPA,1502,1525,23.00,15.00,1540,1816,4.00,1812,1820,8.00,0.00,,0.00,787.00
2018-01-01,UA,19977,UA,2066,13930,1393006,30977,ORD,11697,1169706,32467,FLL,1042,1040,-2.00,20.00,1100,1451,9.00,1450,1500,10.00,0.00,,0.00,1182.00
2018-01-01,UA,19977,UA,2065,12339,1233904,32337,IND,14771,1477104,32457,SFO,1959,2003,4.00,12.00,2015,2142,6.00,2157,2148,-9.00,0.00,,0.00,1943.00
2018-01-01,UA,19977,UA,2064,14771,1477104,32457,SFO,14100,1410005,34100,PHL,0846,0839,-7.00,22.00,0901,1647,4.00,1707,1651,-16.00,0.00,,0.00,2521.00
2018-01-01,UA,19977,UA,2063,14771,1477104,32457,SFO,10821,1082106,30852,BWI,0900,0858,-2.00,22.00,0920,1642,5.00,1705,1647,-18.00,0.00,,0.00,2457.00
2018-01-01,UA,19977,UA,2062,11618,1161802,31703,EWR,10721,1072102,30721,BOS,2159,2350,111.00,14.00,0004,0042,7.00,2309,0049,100.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,2062,11697,1169706,32467,FLL,11618,1161802,31703,EWR,1810,1807,-3.00,28.00,1835,2050,9.00,2114,2059,-15.00,0.00,,0.00,1065.00
2018-01-01,UA,19977,UA,2060,14771,1477104,32457,SFO,10693,1069302,30693,BNA,2250,2250,0.00,24.00,2314,0451,8.00,0511,0459,-12.00,0.00,,0.00,1969.00
2018-01-01,UA,19977,UA,2059,10821,1082106,30852,BWI,14771,1477104,32457,SFO,1747,1809,22.00,8.00,1817,2042,4.00,2055,2046,-9.00,0.00,,0.00,2457.00
2018-01-01,UA,19977,UA,2056,12892,1289208,32575,LAX,11292,1129202,30325,DEN,1819,1815,-4.00,15.00,1830,2123,5.00,2142,2128,-14.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,2055,14771,1477104,32457,SFO,14057,1405702,34057,PDX,1230,1345,75.00,16.00,1401,1520,4.00,1422,1524,62.00,0.00,,0.00,550.00
2018-01-01,UA,19977,UA,2054,14057,1405702,34057,PDX,14771,1477104,32457,SFO,1520,1606,46.00,11.00,1617,1737,7.00,1710,1744,34.00,0.00,,0.00,550.00
2018-01-01,UA,19977,UA,2053,12266,1226603,31453,IAH,13303,1330303,32467,MIA,1420,1420,0.00,13.00,1433,1721,9.00,1749,1730,-19.00,0.00,,0.00,964.00
2018-01-01,UA,19977,UA,2051,15304,1530402,33195,TPA,14771,1477104,32457,SFO,0857,0905,8.00,13.00,0918,1144,8.00,1157,1152,-5.00,0.00,,0.00,2393.00
2018-01-01,UA,19977,UA,2050,13577,1357702,31135,MYR,11618,1161802,31703,EWR,1300,1329,29.00,11.00,1340,1457,15.00,1457,1512,15.00,0.00,,0.00,550.00
2018-01-01,UA,19977,UA,2049,11292,1129202,30325,DEN,12266,1226603,31453,IAH,1510,1507,-3.00,10.00,1517,1811,19.00,1835,1830,-5.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,2049,12892,1289208,32575,LAX,11292,1129202,30325,DEN,1040,1033,-7.00,14.00,1047,1330,14.00,1403,1344,-19.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,2047,10721,1072102,30721,BOS,11618,1161802,31703,EWR,1949,1950,1.00,40.00,2030,2125,10.00,2127,2135,8.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,2046,14771,1477104,32457,SFO,11278,1127805,30852,DCA,1310,1306,-4.00,23.00,1329,2055,3.00,2114,2058,-16.00,0.00,,0.00,2442.00
2018-01-01,UA,19977,UA,2045,11697,1169706,32467,FLL,11618,1161802,31703,EWR,0813,0807,-6.00,40.00,0847,1109,9.00,1107,1118,11.00,0.00,,0.00,1065.00
2018-01-01,UA,19977,UA,2044,14771,1477104,32457,SFO,11618,1161802,31703,EWR,1512,1510,-2.00,16.00,1526,2317,8.00,2336,2325,-11.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,2043,13930,1393006,30977,ORD,12266,1226603,31453,IAH,0605,0600,-5.00,16.00,0616,0843,13.00,0855,0856,1.00,0.00,,0.00,925.00
2018-01-01,UA,19977,UA,2042,11278,1127805,30852,DCA,14771,1477104,32457,SFO,0755,0749,-6.00,14.00,0803,1044,6.00,1115,1050,-25.00,0.00,,0.00,2442.00
2018-01-01,UA,19977,UA,2041,11618,1161802,31703,EWR,11292,1129202,30325,DEN,1657,1938,161.00,14.00,1952,2130,7.00,1925,2137,132.00,0.00,,0.00,1605.00
2018-01-01,UA,19977,UA,2041,12892,1289208,32575,LAX,11618,1161802,31703,EWR,0600,0551,-9.00,13.00,0604,1345,9.00,1410,1354,-16.00,0.00,,0.00,2454.00
2018-01-01,UA,19977,UA,2040,12266,1226603,31453,IAH,11697,1169706,32467,FLL,0958,1011,13.00,24.00,1035,1327,8.00,1326,1335,9.00,0.00,,0.00,966.00
2018-01-01,UA,19977,UA,2039,12892,1289208,32575,LAX,13930,1393006,30977,ORD,0840,0833,-7.00,26.00,0859,1426,13.00,1449,1439,-10.00,0.00,,0.00,1744.00
2018-01-01,UA,19977,UA,2038,14831,1483106,32457,SJC,11618,1161802,31703,EWR,0620,0615,-5.00,18.00,0633,1428,6.00,1445,1434,-11.00,0.00,,0.00,2548.00
2018-01-01,UA,19977,UA,2037,11618,1161802,31703,EWR,12266,1226603,31453,IAH,0555,0549,-6.00,15.00,0604,0851,9.00,0855,0900,5.00,0.00,,0.00,1400.00
2018-01-01,UA,19977,UA,2036,11292,1129202,30325,DEN,10721,1072102,30721,BOS,2358,2352,-6.00,22.00,0014,0537,5.00,0545,0542,-3.00,0.00,,0.00,1754.00
2018-01-01,UA,19977,UA,2035,14893,1489302,33192,SMF,13930,1393006,30977,ORD,2305,2301,-4.00,9.00,2310,0437,7.00,0506,0444,-22.00,0.00,,0.00,1781.00
2018-01-01,UA,19977,UA,2034,12266,1226603,31453,IAH,13256,1325602,33256,MFE,1440,,,,,,,1601,,,1.00,B,0.00,316.00
2018-01-01,UA,19977,UA,2033,11292,1129202,30325,DEN,13891,1389101,32575,ONT,1118,1116,-2.00,15.00,1131,1227,4.00,1239,1231,-8.00,0.00,,0.00,819.00
2018-01-01,UA,19977,UA,2032,13930,1393006,30977,ORD,14986,1498603,34986,SRQ,1030,1040,10.00,25.00,1105,1421,3.00,1412,1424,12.00,0.00,,0.00,1050.00
2018-01-01,UA,19977,UA,2031,11292,1129202,30325,DEN,14771,1477104,32457,SFO,1202,1203,1.00,12.00,1215,1328,9.00,1348,1337,-11.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,2031,14771,1477104,32457,SFO,11292,1129202,30325,DEN,1815,1827,12.00,16.00,1843,2137,7.00,2140,2144,4.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,2030,14576,1457606,34576,ROC,11618,1161802,31703,EWR,0600,0600,0.00,44.00,0644,0731,9.00,0728,0740,12.00,0.00,,0.00,246.00
2018-01-01,UA,19977,UA,2029,11292,1129202,30325,DEN,14683,1468305,33214,SAT,1751,1749,-2.00,12.00,1801,2035,6.00,2103,2041,-22.00,0.00,,0.00,794.00
2018-01-01,UA,19977,UA,2028,14771,1477104,32457,SFO,11292,1129202,30325,DEN,0635,0631,-4.00,19.00,0650,0952,5.00,1011,0957,-14.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,2027,12889,1288903,32211,LAS,12266,1226603,31453,IAH,0605,0557,-8.00,10.00,0607,1029,8.00,1103,1037,-26.00,0.00,,0.00,1222.00
2018-01-01,UA,19977,UA,2026,14679,1467903,33570,SAN,13930,1393006,30977,ORD,1413,1408,-5.00,27.00,1435,2002,13.00,2017,2015,-2.00,0.00,,0.00,1723.00
2018-01-01,UA,19977,UA,2024,14683,1468305,33214,SAT,12266,1226603,31453,IAH,1405,1404,-1.00,10.00,1414,1448,8.00,1508,1456,-12.00,0.00,,0.00,191.00
2018-01-01,UA,19977,UA,2022,14843,1484306,34819,SJU,12264,1226402,30852,IAD,1355,1739,224.00,14.00,1753,2022,7.00,1650,2029,219.00,0.00,,0.00,1571.00
2018-01-01,UA,19977,UA,2021,12264,1226402,30852,IAD,14843,1484306,34819,SJU,0810,0817,7.00,13.00,0830,1240,4.00,1255,1244,-11.00,0.00,,0.00,1571.00
2018-01-01,UA,19977,UA,2017,12266,1226603,31453,IAH,14683,1468305,33214,SAT,1200,1157,-3.00,12.00,1209,1248,8.00,1310,1256,-14.00,0.00,,0.00,191.00
2018-01-01,UA,19977,UA,2016,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1900,1859,-1.00,16.00,1915,2019,9.00,2038,2028,-10.00,0.00,,0.00,447.00
2018-01-01,UA,19977,UA,2015,11618,1161802,31703,EWR,13930,1393006,30977,ORD,1850,1848,-2.00,19.00,1907,1959,10.00,2030,2009,-21.00,0.00,,0.00,719.00
2018-01-01,UA,19977,UA,2015,13930,1393006,30977,ORD,11292,1129202,30325,DEN,2245,2246,1.00,18.00,2304,0006,6.00,0030,0012,-18.00,0.00,,0.00,888.00
2018-01-01,UA,19977,UA,2014,11503,1150305,31503,EGE,13930,1393006,30977,ORD,1137,1131,-6.00,20.00,1151,1453,3.00,1517,1456,-21.00,0.00,,0.00,1007.00
2018-01-01,UA,19977,UA,2011,12441,1244102,32441,JAC,13930,1393006,30977,ORD,1209,1414,125.00,19.00,1433,1756,14.00,1613,1810,117.00,0.00,,0.00,1162.00
2018-01-01,UA,19977,UA,2010,12173,1217305,32134,HNL,14771,1477104,32457,SFO,0040,0024,-16.00,23.00,0047,0733,5.00,0750,0738,-12.00,0.00,,0.00,2398.00
2018-01-01,UA,19977,UA,2009,13204,1320402,31454,MCO,12264,1226402,30852,IAD,1910,1941,31.00,11.00,1952,2126,4.00,2120,2130,10.00,0.00,,0.00,758.00
2018-01-01,UA,19977,UA,2008,14679,1467903,33570,SAN,13930,1393006,30977,ORD,1605,1606,1.00,17.00,1623,2147,4.00,2209,2151,-18.00,0.00,,0.00,1723.00
2018-01-01,UA,19977,UA,2007,13495,1349505,33495,MSY,11618,1161802,31703,EWR,0548,0541,-7.00,10.00,0551,0902,10.00,0940,0912,-28.00,0.00,,0.00,1167.00
2018-01-01,UA,19977,UA,2006,11618,1161802,31703,EWR,14771,1477104,32457,SFO,1920,1915,-5.00,26.00,1941,2225,20.00,2253,2245,-8.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,2005,13930,1393006,30977,ORD,14893,1489302,33192,SMF,1222,1225,3.00,25.00,1250,1456,3.00,1500,1459,-1.00,0.00,,0.00,1781.00
2018-01-01,UA,19977,UA,2004,14057,1405702,34057,PDX,13930,1393006,30977,ORD,0650,0649,-1.00,12.00,0701,1223,15.00,1244,1238,-6.00,0.00,,0.00,1739.00
2018-01-01,UA,19977,UA,2003,13930,1393006,30977,ORD,14908,1490803,32575,SNA,1915,1914,-1.00,15.00,1929,2116,6.00,2142,2122,-20.00,0.00,,0.00,1726.00
2018-01-01,UA,19977,UA,2002,12264,1226402,30852,IAD,15304,1530402,33195,TPA,0815,0809,-6.00,13.00,0822,1029,6.00,1039,1035,-4.00,0.00,,0.00,811.00
2018-01-01,UA,19977,UA,2001,13930,1393006,30977,ORD,12892,1289208,32575,LAX,0900,1044,104.00,16.00,1100,1255,7.00,1147,1302,75.00,0.00,,0.00,1744.00
2018-01-01,UA,19977,UA,2000,14107,1410702,30466,PHX,13930,1393006,30977,ORD,1340,1328,-12.00,13.00,1341,1738,3.00,1805,1741,-24.00,0.00,,0.00,1440.00
2018-01-01,UA,19977,UA,1999,11292,1129202,30325,DEN,13303,1330303,32467,MIA,1756,1756,0.00,12.00,1808,2324,6.00,2343,2330,-13.00,0.00,,0.00,1709.00
2018-01-01,UA,19977,UA,1998,12266,1226603,31453,IAH,14771,1477104,32457,SFO,0940,0940,0.00,20.00,1000,1152,3.00,1210,1155,-15.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1997,11618,1161802,31703,EWR,10721,1072102,30721,BOS,1037,1447,250.00,12.00,1459,1536,7.00,1149,1543,234.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,1996,13930,1393006,30977,ORD,14843,1484306,34819,SJU,0740,0742,2.00,18.00,0800,1350,29.00,1405,1419,14.00,0.00,,0.00,2072.00
2018-01-01,UA,19977,UA,1995,13930,1393006,30977,ORD,11618,1161802,31703,EWR,1746,1817,31.00,17.00,1834,2107,6.00,2059,2113,14.00,0.00,,0.00,719.00
2018-01-01,UA,19977,UA,1993,13891,1389101,32575,ONT,11292,1129202,30325,DEN,1325,1329,4.00,11.00,1340,1625,4.00,1640,1629,-11.00,0.00,,0.00,819.00
2018-01-01,UA,19977,UA,1992,11618,1161802,31703,EWR,12264,1226402,30852,IAD,1502,1532,30.00,22.00,1554,1640,6.00,1625,1646,21.00,0.00,,0.00,212.00
2018-01-01,UA,19977,UA,1991,11618,1161802,31703,EWR,14771,1477104,32457,SFO,1034,1032,-2.00,18.00,1050,1333,9.00,1400,1342,-18.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,1990,13930,1393006,30977,ORD,10849,1084905,30849,BZN,0905,0905,0.00,19.00,0924,1116,7.00,1130,1123,-7.00,0.00,,0.00,1185.00
2018-01-01,UA,19977,UA,1989,12892,1289208,32575,LAX,10821,1082106,30852,BWI,2151,2149,-2.00,36.00,2225,0540,9.00,0546,0549,3.00,0.00,,0.00,2329.00
2018-01-01,UA,19977,UA,1988,13930,1393006,30977,ORD,14771,1477104,32457,SFO,0705,0754,49.00,14.00,0808,1022,25.00,0950,1047,57.00,0.00,,0.00,1846.00
2018-01-01,UA,19977,UA,1987,14027,1402702,34027,PBI,11618,1161802,31703,EWR,0800,0840,40.00,11.00,0851,1103,7.00,1046,1110,24.00,0.00,,0.00,1023.00
2018-01-01,UA,19977,UA,1986,11298,1129806,30194,DFW,11618,1161802,31703,EWR,0550,0548,-2.00,10.00,0558,0932,8.00,1007,0940,-27.00,0.00,,0.00,1372.00
2018-01-01,UA,19977,UA,1985,11618,1161802,31703,EWR,14635,1463502,31714,RSW,1603,1843,160.00,20.00,1903,2148,4.00,1915,2152,157.00,0.00,,0.00,1068.00
2018-01-01,UA,19977,UA,1985,11697,1169706,32467,FLL,11618,1161802,31703,EWR,1000,0948,-12.00,16.00,1004,1229,7.00,1308,1236,-32.00,0.00,,0.00,1065.00
2018-01-01,UA,19977,UA,1984,12892,1289208,32575,LAX,12266,1226603,31453,IAH,1745,1745,0.00,15.00,1800,2235,5.00,2259,2240,-19.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1983,11618,1161802,31703,EWR,15304,1530402,33195,TPA,2118,2111,-7.00,38.00,2149,0023,6.00,0023,0029,6.00,0.00,,0.00,997.00
2018-01-01,UA,19977,UA,1983,14635,1463502,31714,RSW,11618,1161802,31703,EWR,1610,1612,2.00,16.00,1628,1848,13.00,1905,1901,-4.00,0.00,,0.00,1068.00
2018-01-01,UA,19977,UA,1982,14679,1467903,33570,SAN,11292,1129202,30325,DEN,1100,1113,13.00,16.00,1129,1415,5.00,1422,1420,-2.00,0.00,,0.00,853.00
2018-01-01,UA,19977,UA,1981,11042,1104205,30647,CLE,12892,1289208,32575,LAX,0731,0727,-4.00,12.00,0739,0923,15.00,1004,0938,-26.00,0.00,,0.00,2052.00
2018-01-01,UA,19977,UA,1981,12266,1226603,31453,IAH,13204,1320402,31454,MCO,1810,1812,2.00,21.00,1833,2115,11.00,2128,2126,-2.00,0.00,,0.00,854.00
2018-01-01,UA,19977,UA,1981,12892,1289208,32575,LAX,12266,1226603,31453,IAH,1123,1111,-12.00,24.00,1135,1614,9.00,1638,1623,-15.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1980,12266,1226603,31453,IAH,13204,1320402,31454,MCO,1225,1218,-7.00,12.00,1230,1512,6.00,1543,1518,-25.00,0.00,,0.00,854.00
2018-01-01,UA,19977,UA,1980,13204,1320402,31454,MCO,11618,1161802,31703,EWR,1723,1738,15.00,14.00,1752,1948,27.00,2013,2015,2.00,0.00,,0.00,937.00
2018-01-01,UA,19977,UA,1979,12892,1289208,32575,LAX,10423,1042302,30423,AUS,0649,0639,-10.00,17.00,0656,1118,5.00,1200,1123,-37.00,0.00,,0.00,1242.00
2018-01-01,UA,19977,UA,1978,11618,1161802,31703,EWR,14771,1477104,32457,SFO,1350,1343,-7.00,32.00,1415,1702,8.00,1720,1710,-10.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,1977,13930,1393006,30977,ORD,14492,1449202,34492,RDU,0600,0558,-2.00,32.00,0630,0851,5.00,0859,0856,-3.00,0.00,,0.00,646.00
2018-01-01,UA,19977,UA,1976,14107,1410702,30466,PHX,11618,1161802,31703,EWR,2330,2324,-6.00,10.00,2334,0532,6.00,0605,0538,-27.00,0.00,,0.00,2133.00
2018-01-01,UA,19977,UA,1975,11292,1129202,30325,DEN,12266,1226603,31453,IAH,1900,1901,1.00,18.00,1919,2204,7.00,2219,2211,-8.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1975,13342,1334207,33342,MKE,11292,1129202,30325,DEN,1445,1440,-5.00,13.00,1453,1604,7.00,1625,1611,-14.00,0.00,,0.00,896.00
2018-01-01,UA,19977,UA,1974,13303,1330303,32467,MIA,11618,1161802,31703,EWR,1830,1827,-3.00,12.00,1839,2056,10.00,2136,2106,-30.00,0.00,,0.00,1085.00
2018-01-01,UA,19977,UA,1973,14771,1477104,32457,SFO,14679,1467903,33570,SAN,2025,2021,-4.00,20.00,2041,2148,2.00,2159,2150,-9.00,0.00,,0.00,447.00
2018-01-01,UA,19977,UA,1972,12264,1226402,30852,IAD,11618,1161802,31703,EWR,1717,1738,21.00,23.00,1801,1837,6.00,1845,1843,-2.00,0.00,,0.00,212.00
2018-01-01,UA,19977,UA,1970,11618,1161802,31703,EWR,10397,1039707,30397,ATL,1409,1429,20.00,13.00,1442,1646,9.00,1643,1655,12.00,0.00,,0.00,746.00
2018-01-01,UA,19977,UA,1968,14100,1410005,34100,PHL,11292,1129202,30325,DEN,1607,1615,8.00,14.00,1629,1812,8.00,1827,1820,-7.00,0.00,,0.00,1558.00
2018-01-01,UA,19977,UA,1967,12266,1226603,31453,IAH,13930,1393006,30977,ORD,1740,1742,2.00,18.00,1800,2010,15.00,2025,2025,0.00,0.00,,0.00,925.00
2018-01-01,UA,19977,UA,1966,12266,1226603,31453,IAH,12094,1209402,34699,HDN,1205,1206,1.00,16.00,1222,1358,4.00,1402,1402,0.00,0.00,,0.00,985.00
2018-01-01,UA,19977,UA,1965,12094,1209402,34699,HDN,12266,1226603,31453,IAH,1450,1447,-3.00,14.00,1501,1807,13.00,1833,1820,-13.00,0.00,,0.00,985.00
2018-01-01,UA,19977,UA,1964,13303,1330303,32467,MIA,13930,1393006,30977,ORD,1909,1901,-8.00,24.00,1925,2108,4.00,2130,2112,-18.00,0.00,,0.00,1197.00
2018-01-01,UA,19977,UA,1963,12266,1226603,31453,IAH,11292,1129202,30325,DEN,2130,2130,0.00,14.00,2144,2241,4.00,2302,2245,-17.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1963,12892,1289208,32575,LAX,12266,1226603,31453,IAH,1235,1228,-7.00,12.00,1240,1722,8.00,1750,1730,-20.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1961,11618,1161802,31703,EWR,10423,1042302,30423,AUS,1231,1229,-2.00,12.00,1241,1528,4.00,1555,1532,-23.00,0.00,,0.00,1504.00
2018-01-01,UA,19977,UA,1960,11618,1161802,31703,EWR,12892,1289208,32575,LAX,1200,1205,5.00,14.00,1219,1457,6.00,1512,1503,-9.00,0.00,,0.00,2454.00
2018-01-01,UA,19977,UA,1959,13303,1330303,32467,MIA,11618,1161802,31703,EWR,1005,1000,-5.00,14.00,1014,1239,8.00,1311,1247,-24.00,0.00,,0.00,1085.00
2018-01-01,UA,19977,UA,1958,14771,1477104,32457,SFO,12266,1226603,31453,IAH,0941,0941,0.00,19.00,1000,1506,10.00,1534,1516,-18.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1957,12266,1226603,31453,IAH,14831,1483106,32457,SJC,0945,0942,-3.00,19.00,1001,1156,3.00,1207,1159,-8.00,0.00,,0.00,1608.00
2018-01-01,UA,19977,UA,1956,12266,1226603,31453,IAH,12892,1289208,32575,LAX,0940,0940,0.00,21.00,1001,1113,21.00,1132,1134,2.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1955,12266,1226603,31453,IAH,11278,1127805,30852,DCA,1805,1803,-2.00,30.00,1833,2155,8.00,2200,2203,3.00,0.00,,0.00,1208.00
2018-01-01,UA,19977,UA,1954,12889,1288903,32211,LAS,12266,1226603,31453,IAH,1330,1323,-7.00,38.00,1401,1825,13.00,1828,1838,10.00,0.00,,0.00,1222.00
2018-01-01,UA,19977,UA,1953,12451,1245102,31136,JAX,12266,1226603,31453,IAH,0639,0641,2.00,10.00,0651,0801,5.00,0815,0806,-9.00,0.00,,0.00,817.00
2018-01-01,UA,19977,UA,1950,14771,1477104,32457,SFO,11042,1104205,30647,CLE,1321,1317,-4.00,21.00,1338,2039,8.00,2054,2047,-7.00,0.00,,0.00,2161.00
2018-01-01,UA,19977,UA,1949,10721,1072102,30721,BOS,11292,1129202,30325,DEN,0555,0600,5.00,18.00,0618,0823,8.00,0844,0831,-13.00,0.00,,0.00,1754.00
2018-01-01,UA,19977,UA,1946,10721,1072102,30721,BOS,11618,1161802,31703,EWR,1432,1443,11.00,18.00,1501,1558,5.00,1604,1603,-1.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,1945,12266,1226603,31453,IAH,11618,1161802,31703,EWR,1425,1425,0.00,14.00,1439,1832,6.00,1859,1838,-21.00,0.00,,0.00,1400.00
2018-01-01,UA,19977,UA,1945,14747,1474703,30559,SEA,12266,1226603,31453,IAH,0500,0604,64.00,13.00,0617,1144,5.00,1117,1149,32.00,0.00,,0.00,1874.00
2018-01-01,UA,19977,UA,1943,12266,1226603,31453,IAH,14908,1490803,32575,SNA,1420,1418,-2.00,14.00,1432,1548,27.00,1606,1615,9.00,0.00,,0.00,1346.00
2018-01-01,UA,19977,UA,1942,11697,1169706,32467,FLL,12266,1226603,31453,IAH,0900,0854,-6.00,25.00,0919,1046,5.00,1053,1051,-2.00,0.00,,0.00,966.00
2018-01-01,UA,19977,UA,1942,12266,1226603,31453,IAH,12889,1288903,32211,LAS,1202,1159,-3.00,18.00,1217,1319,6.00,1328,1325,-3.00,0.00,,0.00,1222.00
2018-01-01,UA,19977,UA,1939,11618,1161802,31703,EWR,13204,1320402,31454,MCO,0740,0802,22.00,16.00,0818,1047,9.00,1038,1056,18.00,0.00,,0.00,937.00
2018-01-01,UA,19977,UA,1938,12266,1226603,31453,IAH,14057,1405702,34057,PDX,0948,0946,-2.00,12.00,0958,1217,4.00,1233,1221,-12.00,0.00,,0.00,1825.00
2018-01-01,UA,19977,UA,1937,13930,1393006,30977,ORD,10423,1042302,30423,AUS,1243,1242,-1.00,22.00,1304,1520,5.00,1538,1525,-13.00,0.00,,0.00,977.00
2018-01-01,UA,19977,UA,1936,13930,1393006,30977,ORD,11433,1143302,31295,DTW,1345,1413,28.00,24.00,1437,1622,7.00,1605,1629,24.00,0.00,,0.00,235.00
2018-01-01,UA,19977,UA,1935,14027,1402702,34027,PBI,11618,1161802,31703,EWR,1906,1950,44.00,11.00,2001,2214,12.00,2159,2226,27.00,0.00,,0.00,1023.00
2018-01-01,UA,19977,UA,1932,11618,1161802,31703,EWR,14747,1474703,30559,SEA,1340,1339,-1.00,29.00,1408,1625,10.00,1657,1635,-22.00,0.00,,0.00,2402.00
2018-01-01,UA,19977,UA,1931,13851,1385103,33851,OKC,11292,1129202,30325,DEN,0955,0950,-5.00,14.00,1004,1020,18.00,1040,1038,-2.00,0.00,,0.00,495.00
2018-01-01,UA,19977,UA,1930,14683,1468305,33214,SAT,12266,1226603,31453,IAH,1610,1644,34.00,52.00,1736,1817,8.00,1713,1825,72.00,0.00,,0.00,191.00
2018-01-01,UA,19977,UA,1929,14747,1474703,30559,SEA,11618,1161802,31703,EWR,0553,0547,-6.00,17.00,0604,1350,13.00,1403,1403,0.00,0.00,,0.00,2402.00
2018-01-01,UA,19977,UA,1928,10721,1072102,30721,BOS,11618,1161802,31703,EWR,0952,0957,5.00,18.00,1015,1106,6.00,1124,1112,-12.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,1926,12953,1295304,31703,LGA,12266,1226603,31453,IAH,1709,1732,23.00,20.00,1752,2019,10.00,2024,2029,5.00,0.00,,0.00,1416.00
2018-01-01,UA,19977,UA,1925,12266,1226603,31453,IAH,14771,1477104,32457,SFO,0605,0604,-1.00,13.00,0617,0817,13.00,0840,0830,-10.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1924,15304,1530402,33195,TPA,11618,1161802,31703,EWR,2027,2149,82.00,12.00,2201,0003,12.00,2314,0015,61.00,0.00,,0.00,997.00
2018-01-01,UA,19977,UA,1923,11618,1161802,31703,EWR,13303,1330303,32467,MIA,1606,1757,111.00,14.00,1811,2048,10.00,1917,2058,101.00,0.00,,0.00,1085.00
2018-01-01,UA,19977,UA,1923,14908,1490803,32575,SNA,11618,1161802,31703,EWR,0700,0700,0.00,35.00,0735,1509,8.00,1513,1517,4.00,0.00,,0.00,2434.00
2018-01-01,UA,19977,UA,1922,11618,1161802,31703,EWR,10721,1072102,30721,BOS,1732,1733,1.00,40.00,1813,1855,5.00,1853,1900,7.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,1921,10397,1039707,30397,ATL,11618,1161802,31703,EWR,1819,1818,-1.00,16.00,1834,2004,17.00,2048,2021,-27.00,0.00,,0.00,746.00
2018-01-01,UA,19977,UA,1920,12266,1226603,31453,IAH,12953,1295304,31703,LGA,1005,0958,-7.00,17.00,1015,1407,4.00,1432,1411,-21.00,0.00,,0.00,1416.00
2018-01-01,UA,19977,UA,1919,14771,1477104,32457,SFO,14262,1426204,34262,PSP,1045,1129,44.00,14.00,1143,1246,22.00,1218,1308,50.00,0.00,,0.00,421.00
